orderid,deliveredat,totalprice
1554993,2017-08-08T05:46:07.280+00:00,69.1
1555024,2017-08-08T05:50:56.477+00:00,37.17
1555060,2017-08-08T06:03:57.583+00:00,34.77
1554891,2017-08-08T05:45:59.940+00:00,48
1555051,2017-08-08T06:23:37.790+00:00,45.61
1555183,2017-08-08T06:58:59.760+00:00,36.89
1554921,2017-08-08T07:03:44.017+00:00,79.59
1553416,2017-08-08T02:21:35.327+00:00,48.34
1555248,2017-08-08T17:38:55.540+00:00,218.83
1555282,2017-08-08T17:54:04.343+00:00,54.69
1555437,2017-08-08T18:56:44.290+00:00,77.41
1555384,2017-08-08T19:02:47.293+00:00,179.32
1555473,2017-08-08T19:15:44.097+00:00,35.03
1555519,2017-08-08T19:44:28.110+00:00,58.11
1555865,2017-08-08T22:01:23.810+00:00,47.14
1555885,2017-08-08T22:13:11.073+00:00,93.62
1555909,2017-08-08T22:19:39.397+00:00,39.05
1555945,2017-08-08T22:48:39.897+00:00,180.75
1556031,2017-08-08T22:52:22.923+00:00,48.77
1556054,2017-08-08T23:17:08.160+00:00,31.85
1556033,2017-08-08T23:20:39.063+00:00,122.76
1556154,2017-08-08T23:22:31.093+00:00,40.69
1554494,2017-08-08T04:28:29.957+00:00,99.91
1556091,2017-08-08T23:27:12.443+00:00,52.82
1556159,2017-08-08T23:30:25.933+00:00,57.41
1556195,2017-08-08T23:34:59.397+00:00,62.69
1552345,2017-08-08T00:01:07.827+00:00,50.07
1552571,2017-08-08T00:09:32.860+00:00,50.46
1552584,2017-08-08T00:11:08.973+00:00,53.51
1552672,2017-08-08T00:22:14.337+00:00,44.96
1552607,2017-08-08T00:26:06.957+00:00,61.38
1552626,2017-08-08T00:47:33.543+00:00,78.37
1552753,2017-08-08T00:51:33.800+00:00,50.6
1552729,2017-08-08T00:54:18.513+00:00,32.44
1552843,2017-08-08T00:55:18.733+00:00,54.99
1552817,2017-08-08T00:50:17.977+00:00,115.77
1552558,2017-08-08T01:17:00.170+00:00,89.91
1552940,2017-08-08T01:16:59.207+00:00,63.36
1553050,2017-08-08T01:21:15.147+00:00,49.21
1552883,2017-08-08T01:21:42.263+00:00,41.85
1553080,2017-08-08T01:24:04.567+00:00,42.88
1553108,2017-08-08T01:32:51.220+00:00,28.62
1552984,2017-08-08T01:33:06.900+00:00,30.23
1553070,2017-08-08T01:43:28.020+00:00,42.08
1553219,2017-08-08T01:45:01.287+00:00,99.33
1552720,2017-08-08T01:03:52.217+00:00,39.39
1553258,2017-08-08T01:54:54.257+00:00,46.35
1553129,2017-08-08T01:58:04.407+00:00,93.92
1553315,2017-08-08T01:59:42.300+00:00,152.93
1553464,2017-08-08T02:18:51.570+00:00,37.4
1553541,2017-08-08T02:26:13.670+00:00,95
1553493,2017-08-08T02:34:20.123+00:00,88.75
1553659,2017-08-08T02:36:34.543+00:00,38.17
1553581,2017-08-08T02:39:15.743+00:00,76.43
1553648,2017-08-08T02:45:24.290+00:00,38.9
1553627,2017-08-08T02:58:08.323+00:00,77.7
1553714,2017-08-08T03:00:49.120+00:00,37.6
1553884,2017-08-08T03:05:38.967+00:00,37.27
1553891,2017-08-08T03:11:52.613+00:00,58.65
1553929,2017-08-08T03:13:27.470+00:00,38.05
1553863,2017-08-08T03:15:04.920+00:00,34.61
1553919,2017-08-08T03:17:17.610+00:00,50.84
1553763,2017-08-08T03:24:47.283+00:00,38.45
1554055,2017-08-08T03:30:17.980+00:00,56.56
1554106,2017-08-08T03:32:47.137+00:00,45.62
1553972,2017-08-08T03:30:44.987+00:00,69.17
1553999,2017-08-08T03:35:14.177+00:00,38.26
1554185,2017-08-08T03:37:01.993+00:00,53.22
1554105,2017-08-08T03:40:00.723+00:00,46.56
1554179,2017-08-08T03:54:03.507+00:00,98.18
1554197,2017-08-08T04:00:24.160+00:00,66.77
1554228,2017-08-08T03:58:59.410+00:00,73.54
1554363,2017-08-08T04:01:54.407+00:00,132.6
1554251,2017-08-08T04:04:58.077+00:00,58.06
1554358,2017-08-08T04:05:26.107+00:00,34.11
1554367,2017-08-08T04:15:12.143+00:00,41.13
1554205,2017-08-08T04:16:05.017+00:00,78.34
1554510,2017-08-08T04:16:36.647+00:00,42.84
1554446,2017-08-08T04:17:00.517+00:00,53.78
1554529,2017-08-08T04:33:25.243+00:00,109.86
1553417,2017-08-08T02:39:42.140+00:00,71.06
1554682,2017-08-08T04:48:34.253+00:00,54.63
1554749,2017-08-08T05:00:31.220+00:00,45.84
1554669,2017-08-08T05:03:51.200+00:00,52.97
1554664,2017-08-08T05:10:29.687+00:00,58.99
1554740,2017-08-08T05:11:04.617+00:00,48.62
1554890,2017-08-08T05:23:22.110+00:00,75.92
1554882,2017-08-08T05:25:02.507+00:00,60.83
1554688,2017-08-08T05:31:08.040+00:00,82.56
1555165,2017-08-08T07:03:21.247+00:00,65.01
1555281,2017-08-08T17:42:27.043+00:00,42.17
1555285,2017-08-08T17:47:57.013+00:00,74.87
1555318,2017-08-08T18:07:31.957+00:00,96.51
1555313,2017-08-08T18:26:34.190+00:00,88
1555404,2017-08-08T18:53:03.247+00:00,53.39
1555453,2017-08-08T19:10:25.787+00:00,32.09
1555496,2017-08-08T19:46:48.700+00:00,32.18
1555552,2017-08-08T19:49:39.997+00:00,117.31
1555605,2017-08-08T20:10:26.160+00:00,41.13
1555493,2017-08-08T20:17:56.077+00:00,184.69
1555635,2017-08-08T20:26:28.780+00:00,101.51
1555677,2017-08-08T20:39:10.350+00:00,80.25
1555698,2017-08-08T20:56:27.650+00:00,62.64
1555702,2017-08-08T21:11:59.680+00:00,302.11
1555744,2017-08-08T21:19:42.720+00:00,40.74
1555854,2017-08-08T21:43:10.930+00:00,58.12
1555895,2017-08-08T21:58:39.957+00:00,31.48
1555959,2017-08-08T22:29:13.483+00:00,66.83
1555922,2017-08-08T22:36:14.880+00:00,98.82
1555980,2017-08-08T22:40:19.093+00:00,304.02
1556083,2017-08-08T23:05:24.087+00:00,43.84
1556040,2017-08-08T23:13:22.720+00:00,170.64
1556142,2017-08-08T23:34:26.173+00:00,100.49
1556212,2017-08-08T23:56:56.503+00:00,108.78
1552517,2017-08-08T00:08:31.980+00:00,73.21
1552563,2017-08-08T00:15:49.903+00:00,42.11
1552538,2017-08-08T00:18:14.467+00:00,60.99
1552606,2017-08-08T00:28:08.453+00:00,46.59
1552568,2017-08-08T00:29:44.373+00:00,306.76
1552767,2017-08-08T00:35:08.807+00:00,30.19
1552725,2017-08-08T00:41:17.060+00:00,35.63
1552868,2017-08-08T00:49:38.540+00:00,50.09
1552804,2017-08-08T00:49:47.400+00:00,45.01
1552768,2017-08-08T00:59:22.250+00:00,46.15
1552798,2017-08-08T01:09:42.323+00:00,40.95
1553042,2017-08-08T01:20:32.587+00:00,44.01
1553065,2017-08-08T01:25:06.943+00:00,43.12
1553180,2017-08-08T01:36:48.163+00:00,72.84
1553066,2017-08-08T01:37:29.187+00:00,78.11
1553144,2017-08-08T01:46:27.447+00:00,98.27
1552622,2017-08-08T01:47:40.183+00:00,29.93
1553248,2017-08-08T01:58:50.290+00:00,56.13
1553371,2017-08-08T02:16:25.427+00:00,32.37
1553347,2017-08-08T02:17:54.723+00:00,56.11
1553554,2017-08-08T02:19:38.597+00:00,43.4
1553332,2017-08-08T02:24:07.087+00:00,42.8
1553453,2017-08-08T02:28:26.650+00:00,44.29
1553463,2017-08-08T02:30:18.583+00:00,41.82
1553384,2017-08-08T02:39:58.147+00:00,33.78
1553557,2017-08-08T02:41:41.057+00:00,32.96
1553444,2017-08-08T02:41:05.690+00:00,34.79
1553565,2017-08-08T02:45:03.137+00:00,149.62
1553739,2017-08-08T02:49:04.060+00:00,47.61
1553569,2017-08-08T02:52:06.370+00:00,201.07
1553805,2017-08-08T02:56:44.657+00:00,71.37
1553814,2017-08-08T03:02:44.017+00:00,72.92
1553693,2017-08-08T03:05:58.363+00:00,49.9
1553909,2017-08-08T03:12:50.440+00:00,44.66
1553816,2017-08-08T03:14:33.727+00:00,49.97
1553821,2017-08-08T03:19:01.420+00:00,117.42
1554094,2017-08-08T03:25:45.860+00:00,59.33
1554186,2017-08-08T03:41:58.053+00:00,49.4
1554221,2017-08-08T03:44:56.243+00:00,40.84
1553637,2017-08-08T03:32:50.533+00:00,67.63
1554276,2017-08-08T03:54:13.017+00:00,61.05
1554183,2017-08-08T03:57:57.547+00:00,34.09
1554284,2017-08-08T03:57:32.817+00:00,72.97
1554318,2017-08-08T04:13:35.377+00:00,139.99
1554192,2017-08-08T04:18:59.027+00:00,48.5
1554209,2017-08-08T04:24:59.537+00:00,89.95
1554567,2017-08-08T04:31:02.170+00:00,81.73
1554387,2017-08-08T04:32:54.783+00:00,191.85
1554650,2017-08-08T04:44:20.037+00:00,50.35
1554587,2017-08-08T04:44:39.497+00:00,197.14
1554697,2017-08-08T04:53:00.487+00:00,154.72
1554565,2017-08-08T04:47:01.443+00:00,32.99
1554681,2017-08-08T05:07:59.747+00:00,33.09
1554927,2017-08-08T05:43:31.957+00:00,80.75
1554997,2017-08-08T05:48:59.203+00:00,76.18
1555052,2017-08-08T06:07:49.863+00:00,76.11
1554975,2017-08-08T06:13:34.273+00:00,52.68
1555086,2017-08-08T06:21:08.497+00:00,48.68
1555064,2017-08-08T06:24:09.900+00:00,185.71
1555099,2017-08-08T06:36:42.203+00:00,51.47
1555161,2017-08-08T06:50:32.877+00:00,43.28
1555198,2017-08-08T16:23:27.337+00:00,102.27
1555214,2017-08-08T17:31:49.607+00:00,45.42
1555212,2017-08-08T17:35:55.537+00:00,34.6
1555243,2017-08-08T17:38:24.767+00:00,28.54
1555344,2017-08-08T18:16:05.197+00:00,192.68
1555330,2017-08-08T18:26:32.023+00:00,70.68
1555233,2017-08-08T18:01:31.140+00:00,49.94
1555419,2017-08-08T18:59:44.477+00:00,38.6
1555410,2017-08-08T19:00:05.830+00:00,103.31
1555503,2017-08-08T19:30:57.737+00:00,48.44
1555529,2017-08-08T19:47:18.820+00:00,65.12
1555563,2017-08-08T19:56:47.227+00:00,70.95
1555746,2017-08-08T21:04:33.367+00:00,100.81
1555711,2017-08-08T21:13:23.807+00:00,63.37
1555535,2017-08-08T19:48:01.067+00:00,63.94
1555962,2017-08-08T22:24:04.877+00:00,38.75
1555888,2017-08-08T22:27:53.193+00:00,97.5
1555949,2017-08-08T22:35:58.590+00:00,103.59
1556019,2017-08-08T22:51:50.657+00:00,163.41
1556181,2017-08-08T23:21:56.687+00:00,71.15
1556220,2017-08-08T23:40:03.247+00:00,100.92
1555286,2017-08-08T17:53:32.613+00:00,165.89
1552477,2017-08-08T00:33:24.950+00:00,33.5
1552871,2017-08-08T00:57:59.510+00:00,67.27
1552839,2017-08-08T00:57:46.597+00:00,64.23
1552955,2017-08-08T01:07:27.417+00:00,105.51
1553007,2017-08-08T01:12:50.537+00:00,79.56
1552927,2017-08-08T01:32:24.727+00:00,61.26
1553123,2017-08-08T01:34:17.693+00:00,46.39
1553071,2017-08-08T01:45:00.417+00:00,45.71
1553207,2017-08-08T01:49:59.057+00:00,79.03
1553267,2017-08-08T01:56:52.927+00:00,40.98
1553292,2017-08-08T02:06:29.550+00:00,42.99
1553334,2017-08-08T02:08:38.837+00:00,63.55
1553433,2017-08-08T02:14:44.863+00:00,45.63
1553241,2017-08-08T02:16:21.280+00:00,33.36
1553427,2017-08-08T02:19:59.017+00:00,29.94
1553190,2017-08-08T02:28:12.337+00:00,48.27
1553537,2017-08-08T02:30:57.383+00:00,137.47
1553542,2017-08-08T02:41:07.853+00:00,101.73
1553717,2017-08-08T02:44:04.333+00:00,46.55
1553632,2017-08-08T02:54:30.753+00:00,66.88
1553738,2017-08-08T02:56:48.793+00:00,37.87
1553878,2017-08-08T03:02:05.400+00:00,45.24
1553977,2017-08-08T03:11:12.427+00:00,75.14
1553917,2017-08-08T03:09:58.067+00:00,43.13
1553926,2017-08-08T03:13:46.567+00:00,53.17
1553853,2017-08-08T03:09:07.410+00:00,59.66
1553961,2017-08-08T03:21:02.000+00:00,59.74
1554054,2017-08-08T03:22:34.010+00:00,44.24
1553957,2017-08-08T03:25:34.750+00:00,65
1553963,2017-08-08T03:25:29.363+00:00,81.65
1554028,2017-08-08T03:28:36.330+00:00,46.97
1554158,2017-08-08T03:33:07.130+00:00,128.93
1554071,2017-08-08T03:41:39.043+00:00,76.69
1554099,2017-08-08T03:47:52.977+00:00,38.54
1554208,2017-08-08T03:47:54.603+00:00,54.14
1554177,2017-08-08T03:56:18.957+00:00,91.23
1554113,2017-08-08T04:00:04.437+00:00,41.6
1554364,2017-08-08T04:09:52.400+00:00,53.17
1554294,2017-08-08T04:00:55.133+00:00,77.67
1554452,2017-08-08T04:19:42.017+00:00,96.01
1554512,2017-08-08T04:29:45.817+00:00,100.59
1554536,2017-08-08T04:33:19.567+00:00,86.48
1554462,2017-08-08T04:33:35.640+00:00,71.95
1554249,2017-08-08T04:36:21.917+00:00,107.63
1554704,2017-08-08T04:52:34.140+00:00,171.97
1554701,2017-08-08T04:53:08.103+00:00,34.44
1554557,2017-08-08T05:02:24.807+00:00,35.47
1554808,2017-08-08T05:15:10.603+00:00,30.32
1554919,2017-08-08T05:39:59.350+00:00,61.41
1554980,2017-08-08T05:48:06.920+00:00,70.87
1554797,2017-08-08T06:20:58.117+00:00,39.21
1555113,2017-08-08T06:34:32.143+00:00,41.44
1555130,2017-08-08T07:00:41.670+00:00,27.64
1555235,2017-08-08T17:23:32.180+00:00,72.89
1555221,2017-08-08T17:31:15.143+00:00,220.56
1555244,2017-08-08T17:37:42.433+00:00,69.56
1555245,2017-08-08T17:37:49.487+00:00,113.94
1555260,2017-08-08T18:00:02.570+00:00,113.29
1555377,2017-08-08T18:37:04.057+00:00,48.06
1555382,2017-08-08T18:43:16.547+00:00,93.4
1555474,2017-08-08T19:30:51.470+00:00,67.34
1555554,2017-08-08T19:56:29.393+00:00,102.88
1555608,2017-08-08T20:44:03.767+00:00,34.53
1555719,2017-08-08T20:56:30.587+00:00,94.39
1555657,2017-08-08T21:24:35.873+00:00,87.09
1555819,2017-08-08T21:53:00.383+00:00,93.81
1555875,2017-08-08T21:56:41.957+00:00,60.44
1555812,2017-08-08T22:06:46.690+00:00,113.64
1555910,2017-08-08T22:16:30.003+00:00,68.32
1555914,2017-08-08T22:17:00.453+00:00,37.05
1555937,2017-08-08T22:25:20.123+00:00,70.67
1555946,2017-08-08T22:24:47.600+00:00,40.38
1556007,2017-08-08T22:52:07.943+00:00,118.8
1556102,2017-08-08T22:58:09.467+00:00,69.5
1555995,2017-08-08T23:02:17.550+00:00,43.01
1555992,2017-08-08T23:08:33.477+00:00,45.45
1556016,2017-08-08T23:00:03.920+00:00,282.97
1556046,2017-08-08T23:12:01.847+00:00,38.21
1556135,2017-08-08T23:46:28.877+00:00,35.66
1556113,2017-08-08T23:56:20.217+00:00,47.09
1552592,2017-08-08T00:10:15.560+00:00,51.5
1552541,2017-08-08T00:08:27.223+00:00,103.1
1552633,2017-08-08T00:15:13.787+00:00,35.11
1552630,2017-08-08T00:21:19.243+00:00,149.51
1552681,2017-08-08T00:27:34.530+00:00,50.78
1552638,2017-08-08T00:33:28.117+00:00,71.39
1552712,2017-08-08T00:38:22.177+00:00,37.09
1552653,2017-08-08T00:43:17.717+00:00,32.8
1552796,2017-08-08T00:45:21.073+00:00,36.07
1552730,2017-08-08T00:59:45.347+00:00,31.93
1552841,2017-08-08T01:02:34.193+00:00,208.09
1552838,2017-08-08T01:04:36.800+00:00,44.84
1552946,2017-08-08T01:07:21.350+00:00,46.6
1552705,2017-08-08T01:06:43.277+00:00,126.68
1552894,2017-08-08T01:08:58.063+00:00,42.22
1552942,2017-08-08T01:08:19.237+00:00,44.79
1552985,2017-08-08T01:11:03.280+00:00,41.18
1553010,2017-08-08T01:29:07.583+00:00,41.52
1553059,2017-08-08T01:31:07.520+00:00,67.51
1553063,2017-08-08T01:28:51.343+00:00,31.57
1553028,2017-08-08T01:50:29.663+00:00,45.04
1553149,2017-08-08T01:50:49.393+00:00,33.57
1553100,2017-08-08T01:51:37.623+00:00,49.09
1553060,2017-08-08T02:05:42.960+00:00,221.59
1553203,2017-08-08T02:06:23.257+00:00,72.95
1553179,2017-08-08T01:59:24.953+00:00,143.69
1553432,2017-08-08T02:12:36.923+00:00,33.38
1553356,2017-08-08T02:13:57.497+00:00,55.62
1553518,2017-08-08T02:27:39.797+00:00,80.33
1553661,2017-08-08T02:34:29.027+00:00,44.21
1553610,2017-08-08T02:34:31.647+00:00,90.36
1553636,2017-08-08T02:41:35.483+00:00,38.16
1553748,2017-08-08T02:58:44.257+00:00,36.17
1553900,2017-08-08T02:59:14.583+00:00,53.47
1553626,2017-08-08T02:59:57.397+00:00,110.16
1553933,2017-08-08T03:03:30.427+00:00,47.89
1553877,2017-08-08T03:09:56.540+00:00,58.68
1554030,2017-08-08T03:22:57.687+00:00,60.87
1554002,2017-08-08T03:22:49.587+00:00,89.63
1554040,2017-08-08T03:24:41.100+00:00,77.93
1553701,2017-08-08T03:36:20.990+00:00,217.76
1554127,2017-08-08T03:40:20.327+00:00,154.22
1554156,2017-08-08T03:40:43.720+00:00,43.89
1554031,2017-08-08T03:44:59.003+00:00,50.54
1554218,2017-08-08T03:50:41.797+00:00,80.78
1553809,2017-08-08T04:03:34.990+00:00,66.5
1554296,2017-08-08T04:04:19.403+00:00,63.73
1554262,2017-08-08T04:04:54.490+00:00,34.37
1554436,2017-08-08T04:11:03.187+00:00,42.74
1554373,2017-08-08T04:15:52.167+00:00,98.48
1554417,2017-08-08T04:20:42.553+00:00,49.87
1554517,2017-08-08T04:22:30.613+00:00,38.22
1554540,2017-08-08T04:21:44.107+00:00,50.41
1554569,2017-08-08T04:30:56.427+00:00,33.12
1554579,2017-08-08T04:31:47.953+00:00,45.94
1554580,2017-08-08T04:34:24.570+00:00,107.65
1554689,2017-08-08T04:43:06.323+00:00,80.64
1554610,2017-08-08T04:47:34.963+00:00,50.79
1554605,2017-08-08T04:48:22.753+00:00,39.59
1554768,2017-08-08T04:52:05.220+00:00,56.24
1554691,2017-08-08T04:55:11.697+00:00,67.18
1554844,2017-08-08T05:06:17.710+00:00,39.88
1554762,2017-08-08T05:07:57.477+00:00,35.27
1554588,2017-08-08T05:12:05.993+00:00,42.49
1554887,2017-08-08T05:20:28.777+00:00,40.93
1554935,2017-08-08T05:57:06.550+00:00,41.74
1555170,2017-08-08T06:55:48.200+00:00,54.46
1555307,2017-08-08T17:53:12.387+00:00,88.66
1555274,2017-08-08T17:57:32.403+00:00,30.56
1555370,2017-08-08T18:28:48.077+00:00,31.46
1555372,2017-08-08T18:39:03.250+00:00,49.3
1555265,2017-08-08T17:58:10.753+00:00,36.17
1555339,2017-08-08T18:45:25.170+00:00,58.55
1555530,2017-08-08T19:42:33.153+00:00,30.22
1555618,2017-08-08T20:10:37.673+00:00,76.73
1555629,2017-08-08T20:10:01.627+00:00,40.48
1555643,2017-08-08T20:20:46.463+00:00,44.79
1555610,2017-08-08T20:23:40.487+00:00,200.29
1555577,2017-08-08T20:34:11.277+00:00,146.74
1555666,2017-08-08T20:46:48.960+00:00,146.87
1555688,2017-08-08T20:50:18.287+00:00,41.69
1555750,2017-08-08T21:05:21.523+00:00,43.32
1555794,2017-08-08T21:30:53.707+00:00,31.91
1555807,2017-08-08T21:34:50.690+00:00,153.08
1555818,2017-08-08T21:39:38.740+00:00,28.66
1555800,2017-08-08T21:48:13.647+00:00,90.06
1555941,2017-08-08T22:16:40.633+00:00,54.16
1556087,2017-08-08T23:13:06.000+00:00,74.66
1556074,2017-08-08T23:46:37.413+00:00,42.36
1556267,2017-08-08T23:57:06.617+00:00,30.82
1552412,2017-08-08T00:16:40.310+00:00,175.11
1552614,2017-08-08T00:25:03.670+00:00,177.56
1552699,2017-08-08T00:29:54.573+00:00,47.26
1552676,2017-08-08T00:30:05.803+00:00,36.06
1552905,2017-08-08T00:55:06.353+00:00,44.86
1552786,2017-08-08T00:57:57.933+00:00,40.88
1552826,2017-08-08T01:00:47.183+00:00,85.54
1552830,2017-08-08T01:02:53.880+00:00,31.16
1552860,2017-08-08T01:09:34.347+00:00,39.7
1552925,2017-08-08T01:17:52.267+00:00,79.52
1553037,2017-08-08T01:19:15.947+00:00,40.97
1553021,2017-08-08T01:19:46.723+00:00,96.87
1553127,2017-08-08T01:33:56.293+00:00,96.03
1553132,2017-08-08T01:41:14.357+00:00,37.43
1553047,2017-08-08T01:49:40.583+00:00,66.92
1553206,2017-08-08T01:52:30.973+00:00,124.73
1553217,2017-08-08T01:54:24.810+00:00,31.6
1553320,2017-08-08T02:02:33.710+00:00,39.58
1553224,2017-08-08T02:06:00.127+00:00,33.4
1553299,2017-08-08T02:09:00.560+00:00,65.2
1553242,2017-08-08T02:11:49.240+00:00,74.15
1553466,2017-08-08T02:15:27.217+00:00,50.92
1553366,2017-08-08T02:15:51.763+00:00,52.48
1553353,2017-08-08T02:24:31.847+00:00,41.65
1553458,2017-08-08T02:36:24.927+00:00,235.58
1553485,2017-08-08T02:44:45.790+00:00,48.48
1553672,2017-08-08T02:55:16.310+00:00,42.43
1553796,2017-08-08T02:59:01.300+00:00,75.04
1553734,2017-08-08T02:59:17.603+00:00,54.15
1553742,2017-08-08T03:11:17.733+00:00,44.41
1553840,2017-08-08T03:12:16.800+00:00,38.33
1553880,2017-08-08T03:09:55.110+00:00,94.25
1553858,2017-08-08T03:12:33.063+00:00,34.68
1553786,2017-08-08T03:18:44.737+00:00,42.36
1554036,2017-08-08T03:19:31.150+00:00,95.56
1554042,2017-08-08T03:31:18.823+00:00,69.62
1554256,2017-08-08T03:46:30.893+00:00,34.61
1554269,2017-08-08T03:49:31.710+00:00,91.69
1554207,2017-08-08T03:54:48.993+00:00,37.99
1554408,2017-08-08T04:03:42.457+00:00,34.94
1554307,2017-08-08T04:07:30.493+00:00,56.55
1554372,2017-08-08T04:11:54.563+00:00,30.32
1554418,2017-08-08T04:18:27.443+00:00,45.65
1554222,2017-08-08T04:19:43.893+00:00,36.18
1554464,2017-08-08T04:27:59.613+00:00,125.26
1554561,2017-08-08T04:34:42.527+00:00,55.35
1554621,2017-08-08T04:54:49.203+00:00,104.64
1554708,2017-08-08T04:59:22.743+00:00,73.25
1554626,2017-08-08T04:58:56.237+00:00,34.56
1554801,2017-08-08T04:59:53.967+00:00,63.04
1554683,2017-08-08T05:08:16.853+00:00,46.41
1554419,2017-08-08T04:52:55.307+00:00,46.99
1554876,2017-08-08T05:11:10.593+00:00,43.28
1554845,2017-08-08T05:11:23.120+00:00,91.83
1554747,2017-08-08T05:15:19.760+00:00,45.48
1554868,2017-08-08T05:16:44.380+00:00,158.76
1554761,2017-08-08T05:19:28.527+00:00,204.31
1554968,2017-08-08T05:38:51.533+00:00,131.5
1554929,2017-08-08T05:45:37.747+00:00,217.79
1553198,2017-08-08T01:45:41.723+00:00,35.6
1554696,2017-08-08T05:08:36.787+00:00,49.74
1555015,2017-08-08T06:04:08.190+00:00,48.74
1554665,2017-08-08T04:44:03.560+00:00,45.76
1555208,2017-08-08T17:19:09.217+00:00,159.16
1555225,2017-08-08T17:35:19.980+00:00,41.52
1555368,2017-08-08T18:26:20.910+00:00,53.66
1555335,2017-08-08T18:36:41.547+00:00,35.52
1555566,2017-08-08T19:59:21.447+00:00,102.45
1555732,2017-08-08T20:54:22.703+00:00,52.31
1555691,2017-08-08T20:56:11.943+00:00,200
1555738,2017-08-08T21:06:42.633+00:00,141.99
1555739,2017-08-08T21:13:02.257+00:00,83.2
1555802,2017-08-08T21:32:03.487+00:00,38.16
1555825,2017-08-08T21:44:34.363+00:00,96.92
1555873,2017-08-08T22:04:44.923+00:00,93.76
1553954,2017-08-08T03:24:07.323+00:00,69.14
1555958,2017-08-08T22:34:11.930+00:00,57.15
1556003,2017-08-08T22:37:19.217+00:00,76.83
1555973,2017-08-08T22:48:20.523+00:00,43.18
1556093,2017-08-08T22:58:17.093+00:00,41.42
1556027,2017-08-08T23:00:59.237+00:00,92.93
1556005,2017-08-08T23:05:03.767+00:00,145.04
1555948,2017-08-08T23:04:33.643+00:00,80.4
1556108,2017-08-08T23:07:57.483+00:00,56.51
1556150,2017-08-08T23:19:24.773+00:00,94.76
1556274,2017-08-08T23:55:20.963+00:00,315.24
1556179,2017-08-08T23:56:50.157+00:00,35.62
1552610,2017-08-08T00:16:35.897+00:00,35.13
1552723,2017-08-08T00:37:13.817+00:00,48.06
1552609,2017-08-08T00:39:22.537+00:00,56.35
1552611,2017-08-08T00:44:17.740+00:00,49.58
1552813,2017-08-08T00:47:41.003+00:00,38.59
1552781,2017-08-08T01:03:36.633+00:00,39.43
1552909,2017-08-08T01:06:57.447+00:00,69.78
1552977,2017-08-08T01:17:05.403+00:00,72.14
1552772,2017-08-08T01:15:59.023+00:00,77.61
1553128,2017-08-08T01:33:31.040+00:00,32.6
1553111,2017-08-08T01:34:33.983+00:00,62.28
1553061,2017-08-08T01:28:44.140+00:00,48.44
1553054,2017-08-08T01:41:38.807+00:00,158.2
1553077,2017-08-08T01:41:14.873+00:00,134.74
1553048,2017-08-08T01:49:12.710+00:00,43.51
1553166,2017-08-08T01:51:18.760+00:00,77.88
1553278,2017-08-08T02:04:34.547+00:00,52.02
1553288,2017-08-08T02:09:00.607+00:00,74.5
1553399,2017-08-08T02:10:34.437+00:00,77.53
1553280,2017-08-08T02:13:01.693+00:00,41.69
1553343,2017-08-08T02:16:59.227+00:00,54.65
1553476,2017-08-08T02:22:33.053+00:00,40.99
1553414,2017-08-08T02:22:26.190+00:00,111.91
1553519,2017-08-08T02:30:53.363+00:00,197.41
1553608,2017-08-08T02:30:57.337+00:00,56.81
1553452,2017-08-08T02:16:56.887+00:00,29.01
1553599,2017-08-08T02:46:22.847+00:00,63.03
1553694,2017-08-08T02:52:44.507+00:00,37.23
1553855,2017-08-08T03:15:09.000+00:00,99.85
1554066,2017-08-08T03:29:07.157+00:00,32.56
1553973,2017-08-08T03:35:01.997+00:00,94.37
1554050,2017-08-08T03:35:16.997+00:00,64.86
1553997,2017-08-08T03:35:01.147+00:00,78.51
1554141,2017-08-08T03:36:26.810+00:00,188.24
1554057,2017-08-08T03:37:04.770+00:00,85.41
1554154,2017-08-08T03:41:56.770+00:00,66.6
1554170,2017-08-08T03:41:38.723+00:00,130.45
1554215,2017-08-08T03:42:48.967+00:00,46.51
1554322,2017-08-08T04:07:44.040+00:00,34.83
1554334,2017-08-08T04:07:23.557+00:00,66.33
1554342,2017-08-08T04:13:30.473+00:00,56.19
1554356,2017-08-08T04:22:30.037+00:00,69.85
1553876,2017-08-08T03:14:36.077+00:00,54.86
1554596,2017-08-08T04:33:13.987+00:00,45.41
1554518,2017-08-08T04:32:30.837+00:00,101.07
1554581,2017-08-08T04:37:43.813+00:00,31.8
1554308,2017-08-08T03:51:11.993+00:00,39.12
1554800,2017-08-08T05:09:11.190+00:00,91.68
1554469,2017-08-08T04:16:55.800+00:00,54.1
1554866,2017-08-08T05:24:29.827+00:00,46.72
1554937,2017-08-08T05:32:35.483+00:00,71.91
1554923,2017-08-08T05:54:28.190+00:00,79.77
1554992,2017-08-08T05:59:08.007+00:00,70.24
1555038,2017-08-08T05:59:49.330+00:00,45.68
1554265,2017-08-08T04:08:37.327+00:00,50.27
1555151,2017-08-08T06:49:44.363+00:00,45.1
1554931,2017-08-08T05:47:39.890+00:00,78.09
1555218,2017-08-08T17:31:34.043+00:00,34.51
1555230,2017-08-08T17:41:47.420+00:00,43.43
1555241,2017-08-08T17:47:02.747+00:00,85.8
1555315,2017-08-08T18:04:20.027+00:00,52.65
1555369,2017-08-08T18:35:34.313+00:00,149.17
1555398,2017-08-08T18:49:17.577+00:00,52.79
1555401,2017-08-08T19:04:20.073+00:00,89.65
